Region,season,year,Metrics,values
Southland,Winter,1990,Nevents,0.057142857
Southland,Winter,1990,Mean_Intensity,1.022349936
Southland,Winter,1990,Maximum_Intensity,1.215699886
Southland,Winter,1990,Cumulative_Intensity,0.350519978
Southland,Winter,1991,Number_MHW_days,0
Southland,Winter,1991,Nevents,0
Southland,Winter,1991,Mean_Intensity,0
Southland,Winter,1991,Maximum_Intensity,0
Southland,Winter,1991,Cumulative_Intensity,0
Southland,Winter,1992,Number_MHW_days,0
Southland,Winter,1992,Nevents,0
Southland,Winter,1992,Mean_Intensity,0
Southland,Winter,1992,Maximum_Intensity,0
Southland,Winter,1992,Cumulative_Intensity,0
Southland,Winter,1993,Number_MHW_days,0
Southland,Winter,1993,Nevents,0
Southland,Winter,1993,Mean_Intensity,0
Southland,Winter,1993,Maximum_Intensity,0
Southland,Winter,1993,Cumulative_Intensity,0
Southland,Winter,1994,Number_MHW_days,0
Southland,Winter,1994,Nevents,0
Southland,Winter,1994,Mean_Intensity,0
Southland,Winter,1994,Maximum_Intensity,0
Southland,Winter,1994,Cumulative_Intensity,0
Southland,Winter,1995,Number_MHW_days,0
Southland,Winter,1995,Nevents,0
Southland,Winter,1995,Mean_Intensity,0
Southland,Winter,1995,Maximum_Intensity,0
Southland,Winter,1995,Cumulative_Intensity,0
Southland,Winter,1996,Number_MHW_days,0
Southland,Winter,1996,Nevents,0
Southland,Winter,1996,Mean_Intensity,0
Southland,Winter,1996,Maximum_Intensity,0
Southland,Winter,1996,Cumulative_Intensity,0
Southland,Winter,1997,Number_MHW_days,15.74285714
Southland,Winter,1997,Nevents,1.028571429
Southland,Winter,1997,Mean_Intensity,1.228184369
Southland,Winter,1997,Maximum_Intensity,1.525164643
Southland,Winter,1997,Cumulative_Intensity,19.38228297
Southland,Winter,1998,Number_MHW_days,9.857142857
Southland,Winter,1998,Nevents,1.171428571
Southland,Winter,1998,Mean_Intensity,1.194585007
Southland,Winter,1998,Maximum_Intensity,1.406307156
Southland,Winter,1998,Cumulative_Intensity,11.91208855
Southland,Winter,1999,Number_MHW_days,29.28571429
Southland,Winter,1999,Nevents,2.028571429
Southland,Winter,1999,Mean_Intensity,1.420047833
Southland,Winter,1999,Maximum_Intensity,2.099374228
Southland,Winter,1999,Cumulative_Intensity,41.09604877
Southland,Winter,2000,Number_MHW_days,35.82857143
Southland,Winter,2000,Nevents,2.114285714
Southland,Winter,2000,Mean_Intensity,1.312618172
Southland,Winter,2000,Maximum_Intensity,1.756280059
Southland,Winter,2000,Cumulative_Intensity,46.99978294
Southland,Winter,2001,Number_MHW_days,17.91428571
Southland,Winter,2001,Nevents,3.085714286
Southland,Winter,2001,Mean_Intensity,1.189110835
Southland,Winter,2001,Maximum_Intensity,1.580625758
Southland,Winter,2001,Cumulative_Intensity,21.16967398
Southland,Winter,2002,Number_MHW_days,0
Southland,Winter,2002,Nevents,0
Southland,Winter,2002,Mean_Intensity,0
Southland,Winter,2002,Maximum_Intensity,0
Southland,Winter,2002,Cumulative_Intensity,0
Southland,Winter,2003,Number_MHW_days,11.68571429
Southland,Winter,2003,Nevents,1.4
Southland,Winter,2003,Mean_Intensity,1.190215539
Southland,Winter,2003,Maximum_Intensity,1.451823569
Southland,Winter,2003,Cumulative_Intensity,13.78784565
Southland,Winter,2004,Number_MHW_days,0
Southland,Winter,2004,Nevents,0
Southland,Winter,2004,Mean_Intensity,0
Southland,Winter,2004,Maximum_Intensity,0
Southland,Winter,2004,Cumulative_Intensity,0
Southland,Winter,2005,Number_MHW_days,1.314285714
Southland,Winter,2005,Nevents,0.171428571
Southland,Winter,2005,Mean_Intensity,0.981241811
Southland,Winter,2005,Maximum_Intensity,1.177783327
Southland,Winter,2005,Cumulative_Intensity,1.295279986
Southland,Winter,2006,Number_MHW_days,5.942857143
Southland,Winter,2006,Nevents,1
Southland,Winter,2006,Mean_Intensity,1.136257793
Southland,Winter,2006,Maximum_Intensity,1.316527235
Southland,Winter,2006,Cumulative_Intensity,6.695179949
Southland,Winter,2007,Number_MHW_days,0
Southland,Winter,2007,Nevents,0
Southland,Winter,2007,Mean_Intensity,0
Southland,Winter,2007,Maximum_Intensity,0
Southland,Winter,2007,Cumulative_Intensity,0
Southland,Winter,2008,Number_MHW_days,22.2
Southland,Winter,2008,Nevents,2.085714286
Southland,Winter,2008,Mean_Intensity,1.325444229
Southland,Winter,2008,Maximum_Intensity,1.758654298
Southland,Winter,2008,Cumulative_Intensity,29.84885705
Southland,Winter,2009,Number_MHW_days,2.142857143
Southland,Winter,2009,Nevents,0.257142857
Southland,Winter,2009,Mean_Intensity,1.026884588
Southland,Winter,2009,Maximum_Intensity,1.237724995
Southland,Winter,2009,Cumulative_Intensity,2.20314572
Southland,Winter,2010,Number_MHW_days,1.428571429
Southland,Winter,2010,Nevents,0.285714286
Southland,Winter,2010,Mean_Intensity,1.099602006
Southland,Winter,2010,Maximum_Intensity,1.240179947
Southland,Winter,2010,Cumulative_Intensity,1.570860009
Southland,Winter,2011,Number_MHW_days,0
Southland,Winter,2011,Nevents,0
Southland,Winter,2011,Mean_Intensity,0
Southland,Winter,2011,Maximum_Intensity,0
Southland,Winter,2011,Cumulative_Intensity,0
Southland,Winter,2012,Number_MHW_days,0
Southland,Winter,2012,Nevents,0
Southland,Winter,2012,Mean_Intensity,0
Southland,Winter,2012,Maximum_Intensity,0
Southland,Winter,2012,Cumulative_Intensity,0
Southland,Winter,2013,Number_MHW_days,45.08571429
Southland,Winter,2013,Nevents,1.857142857
Southland,Winter,2013,Mean_Intensity,1.305912274
Southland,Winter,2013,Maximum_Intensity,1.81757708
Southland,Winter,2013,Cumulative_Intensity,58.93099125
Southland,Winter,2014,Number_MHW_days,45
Southland,Winter,2014,Nevents,2.657142857
Southland,Winter,2014,Mean_Intensity,1.279641901
Southland,Winter,2014,Maximum_Intensity,1.740097161
Southland,Winter,2014,Cumulative_Intensity,57.64747416
Southland,Winter,2015,Number_MHW_days,0
Southland,Winter,2015,Nevents,0
Southland,Winter,2015,Mean_Intensity,0
Southland,Winter,2015,Maximum_Intensity,0
Southland,Winter,2015,Cumulative_Intensity,0
Southland,Winter,2016,Number_MHW_days,9.685714286
Southland,Winter,2016,Nevents,0.657142857
Southland,Winter,2016,Mean_Intensity,1.122124146
Southland,Winter,2016,Maximum_Intensity,1.449674994
Southland,Winter,2016,Cumulative_Intensity,11.07661444
Southland,Winter,2017,Number_MHW_days,6.114285714
Southland,Winter,2017,Nevents,0.914285714
Southland,Winter,2017,Mean_Intensity,1.087999139
Southland,Winter,2017,Maximum_Intensity,1.295604366
Southland,Winter,2017,Cumulative_Intensity,6.644765615
Southland,Winter,2018,Number_MHW_days,19.25714286
Southland,Winter,2018,Nevents,1.171428571
Southland,Winter,2018,Mean_Intensity,1.143263195
Southland,Winter,2018,Maximum_Intensity,1.477392875
Southland,Winter,2018,Cumulative_Intensity,21.93197685
Southland,Winter,2019,Number_MHW_days,17.11428571
Southland,Winter,2019,Nevents,1.171428571
Southland,Winter,2019,Mean_Intensity,1.15243004
Southland,Winter,2019,Maximum_Intensity,1.428895784
Southland,Winter,2019,Cumulative_Intensity,20.24068543
Southland,Winter,2020,Number_MHW_days,21.57142857
Southland,Winter,2020,Nevents,1.628571429
Southland,Winter,2020,Mean_Intensity,1.165398553
Southland,Winter,2020,Maximum_Intensity,1.417460064
Southland,Winter,2020,Cumulative_Intensity,25.9226886
Southland,Winter,2021,Number_MHW_days,52.14285714
Southland,Winter,2021,Nevents,3.514285714
Southland,Winter,2021,Mean_Intensity,1.187544326
Southland,Winter,2021,Maximum_Intensity,1.680325624
Southland,Winter,2021,Cumulative_Intensity,62.05299753
Southland,Spring,1982,Number_MHW_days,0
Southland,Spring,1982,Nevents,0
Southland,Spring,1982,Mean_Intensity,0
Southland,Spring,1982,Maximum_Intensity,0
Southland,Spring,1982,Cumulative_Intensity,0
Southland,Spring,1983,Number_MHW_days,1
Southland,Spring,1983,Nevents,0.342857143
Southland,Spring,1983,Mean_Intensity,1.910008278
Southland,Spring,1983,Maximum_Intensity,2.323058375
Southland,Spring,1983,Cumulative_Intensity,1.926877111
Southland,Spring,1984,Number_MHW_days,10.08571429
Southland,Spring,1984,Nevents,1.171428571
Southland,Spring,1984,Mean_Intensity,1.472708463
Southland,Spring,1984,Maximum_Intensity,1.839788335
Southland,Spring,1984,Cumulative_Intensity,15.72955724
Southland,Spring,1985,Number_MHW_days,6.742857143
Southland,Spring,1985,Nevents,0.714285714
Southland,Spring,1985,Mean_Intensity,1.152561612
Southland,Spring,1985,Maximum_Intensity,1.345568044
Southland,Spring,1985,Cumulative_Intensity,7.861234246
Southland,Spring,1986,Number_MHW_days,0.142857143
Southland,Spring,1986,Nevents,0.028571429
Southland,Spring,1986,Mean_Intensity,1.430000153
Southland,Spring,1986,Maximum_Intensity,1.479300343
Southland,Spring,1986,Cumulative_Intensity,0.204285736
Southland,Spring,1987,Number_MHW_days,0
Southland,Spring,1987,Nevents,0
Southland,Spring,1987,Mean_Intensity,0
Southland,Spring,1987,Maximum_Intensity,0
Southland,Spring,1987,Cumulative_Intensity,0
Southland,Spring,1988,Number_MHW_days,0
Southland,Spring,1988,Nevents,0
Southland,Spring,1988,Mean_Intensity,0
Southland,Spring,1988,Maximum_Intensity,0
Southland,Spring,1988,Cumulative_Intensity,0
Southland,Spring,1989,Number_MHW_days,67.02857143
Southland,Spring,1989,Nevents,2.314285714
Southland,Spring,1989,Mean_Intensity,1.470107807
Southland,Spring,1989,Maximum_Intensity,2.244902889
Southland,Spring,1989,Cumulative_Intensity,100.0541196
Southland,Spring,1990,Number_MHW_days,0
Southland,Spring,1990,Nevents,0
Southland,Spring,1990,Mean_Intensity,0
Southland,Spring,1990,Maximum_Intensity,0
Southland,Spring,1990,Cumulative_Intensity,0
Southland,Spring,1991,Number_MHW_days,0
Southland,Spring,1991,Nevents,0
Southland,Spring,1991,Mean_Intensity,0
Southland,Spring,1991,Maximum_Intensity,0
Southland,Spring,1991,Cumulative_Intensity,0
Southland,Spring,1992,Number_MHW_days,3.314285714
Southland,Spring,1992,Nevents,0.628571429
Southland,Spring,1992,Mean_Intensity,1.388441843
Southland,Spring,1992,Maximum_Intensity,1.642028637
Southland,Spring,1992,Cumulative_Intensity,4.631328513
Southland,Spring,1993,Number_MHW_days,0
Southland,Spring,1993,Nevents,0
Southland,Spring,1993,Mean_Intensity,0
Southland,Spring,1993,Maximum_Intensity,0
Southland,Spring,1993,Cumulative_Intensity,0
Southland,Spring,1994,Number_MHW_days,0
Southland,Spring,1994,Nevents,0
Southland,Spring,1994,Mean_Intensity,0
Southland,Spring,1994,Maximum_Intensity,0
Southland,Spring,1994,Cumulative_Intensity,0
Southland,Spring,1995,Number_MHW_days,0
Southland,Spring,1995,Nevents,0
Southland,Spring,1995,Mean_Intensity,0
Southland,Spring,1995,Maximum_Intensity,0
Southland,Spring,1995,Cumulative_Intensity,0
Southland,Spring,1996,Number_MHW_days,0
Southland,Spring,1996,Nevents,0
Southland,Spring,1996,Mean_Intensity,0
Southland,Spring,1996,Maximum_Intensity,0
Southland,Spring,1996,Cumulative_Intensity,0
Southland,Spring,1997,Number_MHW_days,9.857142857
Southland,Spring,1997,Nevents,1.4
Southland,Spring,1997,Mean_Intensity,1.145809304
Southland,Spring,1997,Maximum_Intensity,1.363656209
Southland,Spring,1997,Cumulative_Intensity,11.31181152
Southland,Spring,1998,Number_MHW_days,0
Southland,Spring,1998,Nevents,0
Southland,Spring,1998,Mean_Intensity,0
Southland,Spring,1998,Maximum_Intensity,0
Southland,Spring,1998,Cumulative_Intensity,0
Southland,Spring,1999,Number_MHW_days,25.62857143
Southland,Spring,1999,Nevents,2.114285714
Southland,Spring,1999,Mean_Intensity,1.241604331
Southland,Spring,1999,Maximum_Intensity,1.824196469
Southland,Spring,1999,Cumulative_Intensity,32.08362017
Southland,Spring,2000,Number_MHW_days,10.02857143
Southland,Spring,2000,Nevents,1.228571429
Southland,Spring,2000,Mean_Intensity,1.368543839
Southland,Spring,2000,Maximum_Intensity,1.731090974
Southland,Spring,2000,Cumulative_Intensity,13.34638284
Southland,Spring,2001,Number_MHW_days,31.88571429
Southland,Spring,2001,Nevents,3.342857143
Southland,Spring,2001,Mean_Intensity,1.160616933
Southland,Spring,2001,Maximum_Intensity,1.603128594
Southland,Spring,2001,Cumulative_Intensity,36.5899569
Southland,Spring,2002,Number_MHW_days,0
Southland,Spring,2002,Nevents,0
Southland,Spring,2002,Mean_Intensity,0
Southland,Spring,2002,Maximum_Intensity,0
Southland,Spring,2002,Cumulative_Intensity,0
Southland,Spring,2003,Number_MHW_days,0.142857143
Southland,Spring,2003,Nevents,0.028571429
Southland,Spring,2003,Mean_Intensity,0.927580145
Southland,Spring,2003,Maximum_Intensity,0.959800458
Southland,Spring,2003,Cumulative_Intensity,0.132511449
Southland,Spring,2004,Number_MHW_days,0
Southland,Spring,2004,Nevents,0
Southland,Spring,2004,Mean_Intensity,0
Southland,Spring,2004,Maximum_Intensity,0
Southland,Spring,2004,Cumulative_Intensity,0
Southland,Spring,2005,Number_MHW_days,2.085714286
Southland,Spring,2005,Nevents,0.285714286
Southland,Spring,2005,Mean_Intensity,1.107841883
Southland,Spring,2005,Maximum_Intensity,1.307144487
Southland,Spring,2005,Cumulative_Intensity,2.222482908
Southland,Spring,2006,Number_MHW_days,0.485714286
Southland,Spring,2006,Nevents,0.085714286
Southland,Spring,2006,Mean_Intensity,0.961471136
Southland,Spring,2006,Maximum_Intensity,1.049566616
Southland,Spring,2006,Cumulative_Intensity,0.466037153
Southland,Spring,2007,Number_MHW_days,0.628571429
Southland,Spring,2007,Nevents,0.114285714
Southland,Spring,2007,Mean_Intensity,1.637236381
Southland,Spring,2007,Maximum_Intensity,2.337400381
Southland,Spring,2007,Cumulative_Intensity,1.029120011
Southland,Spring,2008,Number_MHW_days,1.457142857
Southland,Spring,2008,Nevents,0.257142857
Southland,Spring,2008,Mean_Intensity,1.177261375
Southland,Spring,2008,Maximum_Intensity,1.324055433
Southland,Spring,2008,Cumulative_Intensity,1.708537147
Southland,Spring,2009,Number_MHW_days,1.685714286
Southland,Spring,2009,Nevents,0.2
Southland,Spring,2009,Mean_Intensity,1.169305881
Southland,Spring,2009,Maximum_Intensity,1.476171287
Southland,Spring,2009,Cumulative_Intensity,1.979859853
Southland,Spring,2010,Number_MHW_days,9.485714286
Southland,Spring,2010,Nevents,1.6
Southland,Spring,2010,Mean_Intensity,1.798293876
Southland,Spring,2010,Maximum_Intensity,2.341273524
Southland,Spring,2010,Cumulative_Intensity,15.70876576
Southland,Spring,2011,Number_MHW_days,0
Southland,Spring,2011,Nevents,0
Southland,Spring,2011,Mean_Intensity,0
Southland,Spring,2011,Maximum_Intensity,0
Southland,Spring,2011,Cumulative_Intensity,0
Southland,Spring,2012,Number_MHW_days,1.4
Southland,Spring,2012,Nevents,0.228571429
Southland,Spring,2012,Mean_Intensity,1.03490694
Southland,Spring,2012,Maximum_Intensity,1.162114258
Southland,Spring,2012,Cumulative_Intensity,1.459194291
Southland,Spring,2013,Number_MHW_days,52.31428571
Southland,Spring,2013,Nevents,2.828571429
Southland,Spring,2013,Mean_Intensity,1.508520391
Southland,Spring,2013,Maximum_Intensity,2.43304861
Southland,Spring,2013,Cumulative_Intensity,79.94327409
Southland,Spring,2014,Number_MHW_days,8.914285714
Southland,Spring,2014,Nevents,0.742857143
Southland,Spring,2014,Mean_Intensity,1.227032697
Southland,Spring,2014,Maximum_Intensity,1.53625594
Southland,Spring,2014,Cumulative_Intensity,11.03980282
Southland,Spring,2015,Number_MHW_days,0
Southland,Spring,2015,Nevents,0
Southland,Spring,2015,Mean_Intensity,0
Southland,Spring,2015,Maximum_Intensity,0
Southland,Spring,2015,Cumulative_Intensity,0
Southland,Spring,2016,Number_MHW_days,22.91428571
Southland,Spring,2016,Nevents,1.571428571
Southland,Spring,2016,Mean_Intensity,1.223917029
Southland,Spring,2016,Maximum_Intensity,1.678211417
Southland,Spring,2016,Cumulative_Intensity,27.53648842
Southland,Spring,2017,Number_MHW_days,44.28571429
Southland,Spring,2017,Nevents,3.142857143
Southland,Spring,2017,Mean_Intensity,1.612047051
Southland,Spring,2017,Maximum_Intensity,3.41456852
Southland,Spring,2017,Cumulative_Intensity,72.35647451
Southland,Spring,2018,Number_MHW_days,20.42857143
Southland,Spring,2018,Nevents,1.8
Southland,Spring,2018,Mean_Intensity,1.213301333
Southland,Spring,2018,Maximum_Intensity,1.58205001
Southland,Spring,2018,Cumulative_Intensity,25.75744572
Southland,Spring,2019,Number_MHW_days,1.6
Southland,Spring,2019,Nevents,0.228571429
Southland,Spring,2019,Mean_Intensity,1.916461229
Southland,Spring,2019,Maximum_Intensity,2.596628593
Southland,Spring,2019,Cumulative_Intensity,2.986460002
Southland,Spring,2020,Number_MHW_days,10.11428571
Southland,Spring,2020,Nevents,1.485714286
Southland,Spring,2020,Mean_Intensity,1.153331515
Southland,Spring,2020,Maximum_Intensity,1.482662535
Southland,Spring,2020,Cumulative_Intensity,12.39315712
Southland,Spring,2021,Number_MHW_days,59.57142857
Southland,Spring,2021,Nevents,2.542857143
Southland,Spring,2021,Mean_Intensity,1.359737809
Southland,Spring,2021,Maximum_Intensity,2.060471408
Southland,Spring,2021,Cumulative_Intensity,80.25003964
Fiordland,Summer,1982,Number_MHW_days,0
Fiordland,Summer,1982,Nevents,0
Fiordland,Summer,1982,Mean_Intensity,0
Fiordland,Summer,1982,Maximum_Intensity,0
Fiordland,Summer,1982,Cumulative_Intensity,0
Fiordland,Summer,1983,Number_MHW_days,0
Fiordland,Summer,1983,Nevents,0
Fiordland,Summer,1983,Mean_Intensity,0
Fiordland,Summer,1983,Maximum_Intensity,0
Fiordland,Summer,1983,Cumulative_Intensity,0
Fiordland,Summer,1984,Number_MHW_days,3
Fiordland,Summer,1984,Nevents,0.875
Fiordland,Summer,1984,Mean_Intensity,2.064334276
Fiordland,Summer,1984,Maximum_Intensity,2.289449896
Fiordland,Summer,1984,Cumulative_Intensity,6.126049943
Fiordland,Summer,1985,Number_MHW_days,8.5625
Fiordland,Summer,1985,Nevents,1.375
Fiordland,Summer,1985,Mean_Intensity,1.934673323
Fiordland,Summer,1985,Maximum_Intensity,2.265637572
Fiordland,Summer,1985,Cumulative_Intensity,16.44510042
Fiordland,Summer,1986,Number_MHW_days,13.5625
Fiordland,Summer,1986,Nevents,1.3125
Fiordland,Summer,1986,Mean_Intensity,1.995994788
Fiordland,Summer,1986,Maximum_Intensity,2.626537495
Fiordland,Summer,1986,Cumulative_Intensity,26.90349371
Fiordland,Summer,1987,Number_MHW_days,13.625
Fiordland,Summer,1987,Nevents,1
Fiordland,Summer,1987,Mean_Intensity,2.19043323
Fiordland,Summer,1987,Maximum_Intensity,2.813587519
Fiordland,Summer,1987,Cumulative_Intensity,29.71168119
Fiordland,Summer,1988,Number_MHW_days,4.0625
Fiordland,Summer,1988,Nevents,0.6875
Fiordland,Summer,1988,Mean_Intensity,1.861439108
Fiordland,Summer,1988,Maximum_Intensity,2.035581763
Fiordland,Summer,1988,Cumulative_Intensity,7.553999869
Fiordland,Summer,1989,Number_MHW_days,23.25
Fiordland,Summer,1989,Nevents,1.6875
Fiordland,Summer,1989,Mean_Intensity,2.032314394
Fiordland,Summer,1989,Maximum_Intensity,2.626418836
Fiordland,Summer,1989,Cumulative_Intensity,48.82017474
Fiordland,Summer,1990,Number_MHW_days,10.75
Fiordland,Summer,1990,Nevents,0.625
Fiordland,Summer,1990,Mean_Intensity,1.744984659
