Scale,Region_Name,Season_Name,Metrics,P_Value_ModifMK,Sens_Slope,P_Value,Change_Point_Year,Change_Point_pvalue,lm_slope,Sens_Slope_pre,P_Value_pre,Sens_Slope_post,P_Value_post,Trend_Decadal,Trend_Decadal_lm,Trend_Decadal_pre,Trend_Decadal_post
Region_12NM,Chatham Island,None,Nevents,5.754899974131949e-11,0.143667861409797,1.07984896694578e-4,1997,0.00241992809131807,0.14297998749218238,-0.00189393939393939,0.784990634923833,0.158997252747253,0.0445291507620562,1.4366786140979702,1.429799874921824,-0.0189393939393939,1.5899725274725298
Region_12NM,Kermadec Island,None,Nevents,1.315033454325848e-25,0.12012987012987,5.71786170936915e-5,2002,0.00219070986433788,0.1275562851782362,0.0128968253968254,0.395298713235406,0.204166666666667,0.0475702059373576,1.2012987012987,1.2755628517823618,0.128968253968254,2.04166666666667
Region_12NM,Northeastern New Zealand,None,Nevents,1.0106526518614448e-13,0.0940612457261781,0.00226420408597714,1997,0.0151852291851639,0.10347091932457766,-0.025,0.588632615921412,0.138709677419355,0.134881616306747,0.9406124572617812,1.0347091932457766,-0.25,1.38709677419355
Region_12NM,Snares Island,None,Nevents,1.6475760079828124e-12,0.0887605042016807,0.0025013280456717,1998,0.007210487806071,0.10389305816135072,0,0.430053946834903,0.0863095238095238,0.222587897058839,0.887605042016807,1.0389305816135073,0,0.8630952380952379
Region_12NM,South New Zealand,None,Nevents,3.712866250208201e-13,0.108651439299124,0.00306337062038577,2012,0.0291660720630713,0.1063989461498542,0.0231267345050879,0.506826186584804,0.281914893617021,0.474274350767329,1.08651439299124,1.063989461498542,0.231267345050879,2.81914893617021
Region_12NM,Three Kings-North Cape,None,Nevents,3.5662900977293956e-14,0.0962301587301587,1.95355382169001e-4,1997,0.00375274595017546,0.11935584740462768,0,1,0.137152777777778,0.101176828092233,0.962301587301587,1.1935584740462768,0,1.37152777777778
Region_12NM,Auckland Island,None,Mean_Intensity,0.3066145454257436,5.0880757156584e-4,0.674820309053515,2012,1,-9.3523971969429e-4,-0.00250589533616923,0.485663591756921,4.82973262877569e-4,1,0.0050880757156584,-0.00935239719694289,-0.0250589533616923,0.00482973262877569
Region_12NM,Bounty and Antipodes Islands,None,Mean_Intensity,0.5026709357263932,9.56458396184645e-4,0.761500362068171,2008,0.786729254395615,0.0014650592866196,-0.0200198081493923,0.0893016642331124,0.0161937107959848,0.273561411724749,0.00956458396184645,0.014650592866196,-0.200198081493923,0.161937107959848
Region_12NM,Campbell Island,None,Mean_Intensity,0.6692451783174893,0,0.787798820522805,1989,0.969151311796511,0.0042809516029519,0.00903547976937512,0.71052302291648906,0.00315469385816081,0.224347933491384,0,0.04280951602951905,0.0903547976937512,0.0315469385816081
Region_12NM,Central New Zealand,None,Mean_Intensity,0.6058850871866885,0.00132288885313215,0.6748758057143,2014,0.648058991085636,0.00986644517616363,-0.00316863557508151,0.336668367610039,-0.0159391051978622,0.536186771900174,0.01322888853132149,0.0986644517616363,-0.0316863557508151,-0.15939105197862202
Region_12NM,Chatham Island,None,Mean_Intensity,0.593351208393913,0.00147583991479799,0.700451909494251,1990,0.368409518874505,0.00805088236241903,0.0260791608236859,0.465512169874187,0.00926660991193766,0.0297011459779245,0.0147583991479799,0.08050882362419029,0.260791608236859,0.0926660991193766
Region_12NM,Kermadec Island,None,Mean_Intensity,0.00507790164010871,0.00601662909543019,0.086581918198186,1996,0.359324410289407,0.01315866598384574,-0.00130624214064459,0.764081750825189,0.00324086539676742,0.427488999599048,0.0601662909543019,0.13158665983845738,-0.01306242140644589,0.0324086539676742
Region_12NM,Northeastern New Zealand,None,Mean_Intensity,0.03708723962909152,0.00243868745583422,0.316316070202336,2014,0.308143965335826,0.00409562848882035,-0.00390927805954294,0.385508601750293,0.029888386844151,0.386476230771233,0.02438687455834219,0.0409562848882035,-0.03909278059542941,0.29888386844151
Region_12NM,Snares Island,None,Mean_Intensity,0.05708030442315032,0.00502706729115188,0.0906141325058664,2010,0.248500570788314,0.01973970242461749,0,0.817923549340132,0.00771101451883663,0.45067028531418,0.0502706729115188,0.1973970242461749,0,0.0771101451883663
Region_12NM,South New Zealand,None,Mean_Intensity,0.6297724305141037,-0.00106516712359115,0.806599076971551,1989,0.648058991085636,0.00378879108187306,0.00450765776692655,1,0.00568672639010836,0.226625781525503,-0.0106516712359115,0.03788791081873061,0.0450765776692655,0.0568672639010836
Region_12NM,Three Kings-North Cape,None,Mean_Intensity,0.05725561648412049,0.0030633224574553,0.172575869301462,1993,0.284652265197787,0.00962910684312899,-0.0946927042127577,0.0800579199844347,0.00150294731210753,0.639104270712721,0.030633224574553,0.0962910684312899,-0.9469270421275772,0.0150294731210753
Region_12NM,Auckland Island,None,Maximum_Intensity,0.02119756258847556,0.00283555514576932,0.351173852124222,2012,0.45745981505295,0.00128996116785103,-0.00540445355571921,0.444126173049996,0.0201246209454611,0.474274350767329,0.0283555514576932,0.01289961167851037,-0.0540445355571921,0.20124620945461105
Region_12NM,Bounty and Antipodes Islands,None,Maximum_Intensity,0.13546580198584224,0.00316199790672195,0.44103220573285,2008,0.416255311263524,0.00481284291307038,-0.0335615568919615,0.0974911584609397,0.0456173476732694,0.125311111389424,0.0316199790672195,0.04812842913070388,-0.33561556891961497,0.4561734767326941
Region_12NM,Campbell Island,None,Maximum_Intensity,0.2495421009726717,0.00208411068770623,0.489892562854421,2012,0.359324410289407,0.00616095893498819,-0.00749578829871289,0.192202003503234,0.0236213461896648,0.474274350767329,0.0208411068770623,0.06160958934988191,-0.0749578829871289,0.236213461896648
Region_12NM,Central New Zealand,None,Maximum_Intensity,0.0027686062540383,0.0105635520982143,0.0402940977421447,2008,0.0617445750420483,0.01972553144037116,-0.00437528964099722,0.491391342901203,0.0297610071417869,0.228439808988675,0.105635520982143,0.1972553144037116,-0.04375289640997219,0.297610071417869
Region_12NM,Chatham Island,None,Maximum_Intensity,0.03295144868865859,0.00918869143060918,0.180031572377716,2012,0.341633260984397,0.01589109240916532,-0.00413828965856673,0.609678804433715,0.0604849424196326,0.152406283956749,0.0918869143060918,0.15891092409165322,-0.04138289658566729,0.604849424196326
Region_12NM,Kermadec Island,None,Maximum_Intensity,1.1512426324416245e-12,0.0156037097820071,0.0179546268241796,1996,0.198069083058262,0.01951884348113748,0,0.920311225447017,0.0143878897988585,0.217081137650035,0.156037097820071,0.19518843481137485,0,0.143878897988585
Region_12NM,Northeastern New Zealand,None,Maximum_Intensity,0.03316829012126658,0.00677732629377447,0.253504363355301,2012,0.146733185683281,0.00751158683536491,-0.00808670673327123,0.21463615760725,0.0543716430784411,0.283130870662347,0.0677732629377447,0.07511586835364911,-0.08086706733271229,0.543716430784411
Region_12NM,Snares Island,None,Maximum_Intensity,3.5012575422888373e-4,0.0162018680699666,0.0255673899199858,2012,0.129475791178407,0.02841593477762449,0,0.79511230704763,0.026719408416748,0.474274350767329,0.162018680699666,0.2841593477762449,0,0.26719408416748003
Region_12NM,South New Zealand,None,Maximum_Intensity,0.09749780230112412,0.00549734054420661,0.381931999240412,2010,0.262518929352134,0.01115887492317322,-0.0136553259615412,0.170240577769197,0.00903461283177035,0.631221820478253,0.0549734054420661,0.11158874923173227,-0.136553259615412,0.0903461283177035
Region_12NM,Three Kings-North Cape,None,Maximum_Intensity,0.00115349753192539,0.00963488707890586,0.115530060545211,1994,0.377655244490405,0.01424403751931774,-0.0642794336509704,0.291747765521269,0.00500712891600084,0.593738705274273,0.0963488707890586,0.14244037519317743,-0.642794336509704,0.0500712891600084
Region_12NM,Auckland Island,None,Cumulative_Intensity,0.003190601477912,1.31505043068519,0.00244534988122937,2011,0.0112464081375155,2.419606820546228,0.0161566094462078,0.900555091270654,15.1551783772024,0.0617066900283127,13.1505043068519,24.19606820546228,0.16156609446207798,151.551783772024
Region_12NM,Bounty and Antipodes Islands,None,Cumulative_Intensity,0.04422062544361373,1.33154230799004,0.0299106195333716,2009,0.00943512139231575,2.605645229696586,-0.720829779613283,0.0875372400401819,13.9194325274181,0.00870615545243421,13.315423079900398,26.056452296965865,-7.20829779613283,139.194325274181
Region_12NM,Campbell Island,None,Cumulative_Intensity,0.01924394016377642,0.852860488176057,0.0253988550989711,2012,0.0195029764754562,1.5484864711638446,-0.0318458272404141,0.492483260238207,9.10459981562297,0.152406283956749,8.52860488176057,15.484864711638446,-0.318458272404141,91.0459981562297
Region_12NM,Central New Zealand,None,Cumulative_Intensity,2.2083548786193703e-8,2.40713824634206,2.31432441303052e-4,1997,0.007210487806071,3.002618191675759,0.00349981025926994,1,3.6528022797955,0.0421655784631013,24.0713824634206,30.026181916757587,0.0349981025926994,36.528022797955
Region_12NM,Chatham Island,None,Cumulative_Intensity,0.00711851120350507,2.00484456895138,8.20409284500821e-4,1997,0.0158391991341563,5.027290269566452,-0.00165103441476822,0.820333259202446,5.17547620847304,0.0525668373755035,20.0484456895138,50.27290269566451,-0.0165103441476822,51.7547620847304
Region_12NM,Kermadec Island,None,Cumulative_Intensity,8.862503983498143e-9,1.94217829113398,7.74922792371283e-5,2002,0.00324749576947326,3.303428864624226,0.082201187297276,0.524348929539596,6.74151827547161,0.0212482443879279,19.4217829113398,33.03428864624226,0.82201187297276,67.4151827547161
Region_12NM,Northeastern New Zealand,None,Cumulative_Intensity,8.355925312895244e-5,1.58351333559215,8.60935769935578e-4,2012,0.0128049957323485,2.6533930309186458,0.217395235413582,0.551869851008629,16.6188997867434,0.0318231273864902,15.8351333559215,26.53393030918646,2.17395235413582,166.18899786743398
Region_12NM,Snares Island,None,Cumulative_Intensity,5.785154981215576e-5,1.3713461672176,0.00356501254281524,1998,0.0195029764754562,2.5719889225730705,0,0.358938698894366,3.12988391666701,0.101225688640055,13.713461672176,25.719889225730704,0,31.2988391666701
Region_12NM,South New Zealand,None,Cumulative_Intensity,1.225191145254748e-4,1.85759233866553,0.00273475753464485,2012,0.0128049957323485,3.145661929065593,0.070550871144042,0.759361623620326,17.4892123516233,0.283130870662347,18.5759233866553,31.45661929065593,0.70550871144042,174.89212351623303
Region_12NM,Three Kings-North Cape,None,Cumulative_Intensity,1.1736517980743237e-10,1.18866509814658,4.90832145610762e-4,1997,0.0060051040140060704,1.8907846951646992,0,1,2.13097443019322,0.141192972823796,11.8866509814658,18.90784695164699,0,21.3097443019322
Region x Season_12NM,Auckland Island,Autumn,Number_MHW_days,0.04478808041681968,0.1,0.00520562804021188,2011,0.0686619468434076,0.9316697936210108,0,0.491006508954918,3.25555555555556,0.478593692972351,1,9.316697936210106,0,32.5555555555556
Region x Season_12NM,Auckland Island,Spring,Number_MHW_days,0.11090920426336869,0.0181878306878307,0.134633674623356,2011,0.0368070368228742,0.4786022514071274,0,0.0921174013614472,2.0375,0.310044123876524,0.181878306878307,4.786022514071274,0,20.375
Region x Season_12NM,Auckland Island,Summer,Number_MHW_days,0.27375658197914227,0,0.349685335764355,2016,0.416255311263524,0.34922138836772926,0,0.467480810147672,4.25,0.707114231289961,0,3.4922138836772927,0,42.5
Region x Season_12NM,Auckland Island,Winter,Number_MHW_days,0.00407862745899227,0.256481481481481,0.00437069538911865,2008,0.078903022311416,0.6469418386491541,0,0.540065167783626,1.75,0.0891985826480211,2.5648148148148096,6.469418386491541,0,17.5
Region x Season_12NM,Bounty and Antipodes Islands,Autumn,Number_MHW_days,0.06804615881246243,0.0657407407407407,0.0722998322370554,2010,0.151326392670084,0.3987700646237224,0,0.417463694463591,2.58377425044092,0.0335241652350047,0.657407407407407,3.987700646237224,0,25.8377425044092
Region x Season_12NM,Bounty and Antipodes Islands,Spring,Number_MHW_days,0.01717834469418392,0.303571428571429,0.00546866336464584,2009,0.00188435462141981,0.6861475922451514,0,0.420839635082242,1.325,0.581541002431495,3.03571428571429,6.861475922451515,0,13.25
Region x Season_12NM,Bounty and Antipodes Islands,Summer,Number_MHW_days,0.2037320580067379,0.0257936507936508,0.259488293678763,2012,0.129475791178407,0.2982697519282883,-0.0694444444444444,0.106519815751505,3.18518518518519,0.0490979816092656,0.257936507936508,2.9826975192828833,-0.6944444444444441,31.8518518518519
Region x Season_12NM,Bounty and Antipodes Islands,Winter,Number_MHW_days,0.00867428959887121,0.297354497354497,0.00202378552910894,2009,0.00658266082902504,0.6509797790285579,0,0.738243361580988,3.11111111111111,0.0173433591624235,2.97354497354497,6.509797790285578,0,31.1111111111111
Region x Season_12NM,Campbell Island,Autumn,Number_MHW_days,0.02614804874468639,0.123106060606061,0.00607825174032457,2010,0.0229596384734092,0.69914008755472,0,0.762328491536639,3.30324074074074,0.0739224859595389,1.23106060606061,6.9914008755472,0,33.0324074074074
Region x Season_12NM,Campbell Island,Spring,Number_MHW_days,0.2105074585625257,0,0.108765928416415,2010,0.142253371878316,0.4938555347091903,0,0.330356905468456,2.29017857142857,0.216006118454849,0,4.938555347091903,0,22.901785714285698
Region x Season_12NM,Campbell Island,Summer,Number_MHW_days,0.35464360166520476,0,0.504616796775258,2016,0.341633260984397,0.21994996873045655,0,0.208146363977549,0.916666666666666,0.707114231289961,0,2.1994996873045656,0,9.16666666666666
Region x Season_12NM,Campbell Island,Winter,Number_MHW_days,4.862718404965433e-4,0.246925779534475,0.00125860484636926,1999,0.0303332333884399,0.5794090056285165,0,0.628967844730379,0.902777777777778,0.047030480445306,2.46925779534475,5.794090056285165,0,9.02777777777778
Region x Season_12NM,Central New Zealand,Autumn,Number_MHW_days,3.5237815997284553e-7,0.436243386243386,2.17679130883264e-4,1997,0.00863252119800628,0.6711061601000609,0.0205555555555556,0.384161412721343,0.6275,0.0798387196458526,4.36243386243386,6.711061601000608,0.205555555555556,6.2749999999999995
Region x Season_12NM,Central New Zealand,Spring,Number_MHW_days,1.048020917047056e-6,0.0913299663299663,0.0102236664100822,1996,0.0139495206053489,0.25198796122576594,0,0.5725580830729,0.06875,0.596807379746766,0.9132996632996632,2.519879612257659,0,0.6875
Region x Season_12NM,Central New Zealand,Summer,Number_MHW_days,4.416644671953724e-4,0.281944444444445,0.00226733407605266,2009,0.0145555975397895,0.4576532207629761,-0.00729166666666664,0.968475208251265,1.95833333333333,0.00604371940110763,2.81944444444445,4.576532207629761,-0.0729166666666664,19.5833333333333
Region x Season_12NM,Central New Zealand,Winter,Number_MHW_days,1.7554346106050254e-9,0.274404761904762,5.67039045125149e-5,1996,1.61446857245351e-4,0.474982020012507,0,0.914003744101304,0.256818181818182,0.260846657020505,2.74404761904762,4.74982020012507,0,2.56818181818182
Region x Season_12NM,Chatham Island,Autumn,Number_MHW_days,0.01895742499038977,0.159140749601276,0.0036324331244287,1997,0.0397172898660469,0.956871482176358,0,0.917002681551372,0.383101851851852,0.182554536002465,1.59140749601276,9.568714821763578,0,3.83101851851852
Region x Season_12NM,Chatham Island,Spring,Number_MHW_days,0.00938055442525335,0.185396634615385,8.05372181040635e-4,2011,0.0340850808429161,0.9208450594121304,0,0.287505159569913,4.05833333333333,0.101041662579591,1.85396634615385,9.208450594121304,0,40.5833333333333
Region x Season_12NM,Chatham Island,Summer,Number_MHW_days,0.121376341994964,0.0972222222222221,0.0890777446214802,2012,0.269747901692371,0.6334818636647893,0,0.849682334167067,5.13425925925926,0.107404636330254,0.972222222222221,6.334818636647893,0,51.3425925925926
Region x Season_12NM,Chatham Island,Winter,Number_MHW_days,0.00102660889728037,0.609512061403509,1.15941773280857e-5,1998,9.62507525531773e-4,1.3333997811131917,0,0.866952511075341,1.84791666666667,0.0178558557547906,6.09512061403509,13.333997811131916,0,18.4791666666667
Region x Season_12NM,Kermadec Island,Autumn,Number_MHW_days,0.00570507909168157,0.274404761904762,0.00437069538911865,1994,0.031541331630213,0.8629299562226371,0,0.407902578638378,0.390151515151515,0.233260969682541,2.74404761904762,8.629299562226372,0,3.9015151515151505
Region x Season_12NM,Kermadec Island,Spring,Number_MHW_days,2.3095572476332805e-11,0.237559417706477,2.71909060139797e-6,2004,3.607994892815e-4,0.5385553470919312,0,0.39672308637716,1.18452380952381,0.00506375394149143,2.37559417706477,5.385553470919312,0,11.8452380952381
Region x Season_12NM,Kermadec Island,Summer,Number_MHW_days,6.556957812724295e-7,0.222222222222222,0.00472603644329033,2003,0.0515403952593022,0.31981707317073116,0,0.95259163127884094,0.761904761904762,0.0631107828778544,2.2222222222222197,3.198170731707312,0,7.6190476190476195
Region x Season_12NM,Kermadec Island,Winter,Number_MHW_days,1.4114684644865066e-6,0.226428571428571,3.87098680143708e-4,2001,0.0060051040140060704,0.6124296435272031,0,0.792335179284585,0.713286713286713,0.120690800527446,2.2642857142857102,6.124296435272031,0,7.13286713286713
Region x Season_12NM,Northeastern New Zealand,Autumn,Number_MHW_days,1.7333071924040494e-4,0.325842030360531,2.07599720367027e-5,1994,0.00357680352949921,0.8369636264600837,0,0.738591001880065,0.534674154368552,0.02068852820925,3.25842030360531,8.369636264600837,0,5.34674154368552
Region x Season_12NM,Northeastern New Zealand,Spring,Number_MHW_days,0.00870398123225171,0.0238269794721408,0.114418203331003,1997,0.110274821826928,0.2171352054711611,-0.0436827956989247,0.0144480312064598,0.0477150537634409,0.557508379805611,0.238269794721408,2.1713520547116114,-0.436827956989247,0.477150537634409
Region x Season_12NM,Northeastern New Zealand,Summer,Number_MHW_days,0.0047662828340299,0.329599761051374,0.00472823473535799,2014,0.0368070368228742,0.6322565514737019,0.021889400921659,0.640913876492895,3.82142857142857,0.265510388953874,3.29599761051374,6.322565514737018,0.21889400921659,38.2142857142857
Region x Season_12NM,Northeastern New Zealand,Winter,Number_MHW_days,9.262459384353981e-8,0.0634408602150538,0.00939911052631108,1997,0.0172233894740792,0.11559341523936342,0,1,0.0197580645161291,0.906987963436573,0.634408602150538,1.1559341523936342,0,0.197580645161291
Region x Season_12NM,Snares Island,Autumn,Number_MHW_days,0.00814699125818101,0.161764705882353,0.00277544373210881,1998,0.021168586485092,0.804268292682925,0,0.135113759258289,0.587719298245614,0.064952693424296,1.61764705882353,8.04268292682925,0,5.8771929824561395
Region x Season_12NM,Snares Island,Spring,Number_MHW_days,6.89189530417447e-4,0,0.132345936505433,2012,0.512633413483397,0.16470450281425894,0,0.950800342160042,0,0.85289247927395,0,1.6470450281425897,0,0
Region x Season_12NM,Snares Island,Summer,Number_MHW_days,0.13981457438062844,0,0.230077220328891,1998,0.396630897133871,0.35250938086303885,0,0.377405300560089,0,1,0,3.5250938086303885,0,0
Region x Season_12NM,Snares Island,Winter,Number_MHW_days,0.01121321663951557,0,0.0332416838356775,1998,0.176057561602557,0.431801125703564,0,1,0,0.717771830022421,0,4.31801125703564,0,0
Region x Season_12NM,South New Zealand,Autumn,Number_MHW_days,0.00157626542316352,0.34155585106383,6.32484999682245e-4,1998,0.0075444409656945,0.8692786715101172,0,0.759759654542587,0.632408814589666,0.0774249088314589,3.4155585106383004,8.692786715101171,0,6.32408814589666
Region x Season_12NM,South New Zealand,Spring,Number_MHW_days,6.436612832957889e-4,0.0334270262577386,0.0426505456380437,2011,0.165804767386612,0.2924573869306613,0,1,1.63297872340426,0.241476919938532,0.334270262577386,2.924573869306613,0,16.329787234042602
Region x Season_12NM,South New Zealand,Summer,Number_MHW_days,0.07381751342256222,0.108578183046268,0.160181408551802,2012,0.117652072147861,0.3732346014131166,-0.0319148936170213,0.390916940200571,1.32978723404255,0.720514787136255,1.08578183046268,3.732346014131166,-0.319148936170213,13.2978723404255
Region x Season_12NM,South New Zealand,Winter,Number_MHW_days,1.8638594341463055e-4,0.15323240589198,0.00341767835865639,1996,0.0269499577014627,0.4455870025148688,0,0.847492939905644,0.224113475177305,0.38483060733239,1.5323240589198002,4.455870025148688,0,2.24113475177305
Region x Season_12NM,Three Kings-North Cape,Autumn,Number_MHW_days,5.96700761467368e-6,0.225063938618926,3.90442118196616e-4,1997,0.007210487806071,0.5632270168855522,0,0.377234303848117,0.318627450980392,0.258559341784383,2.25063938618926,5.632270168855522,0,3.18627450980392
Region x Season_12NM,Three Kings-North Cape,Spring,Number_MHW_days,0.0318790711679258,0,0.153560290156911,2012,0.32457554494705,0.20703564727954943,0,0.448311599135162,1.83333333333333,0.0879614743080801,0,2.070356472795494,0,18.3333333333333
Region x Season_12NM,Three Kings-North Cape,Summer,Number_MHW_days,1.5683938840519171e-6,0.205738705738706,0.00541331642447219,2009,0.0461449073947383,0.34465290806754173,0,0.822194064553817,1.83982683982684,0.044083783741321,2.05738705738706,3.4465290806754174,0,18.3982683982684
Region x Season_12NM,Three Kings-North Cape,Winter,Number_MHW_days,4.525802993553441e-7,0.072380952380952407,0.00195584626596017,1997,0.00863252119800628,0.30647279549718537,0,0.526658305249448,0.0853174603174603,0.463482289119905,0.7238095238095241,3.0647279549718536,0,0.853174603174603
Region x Season_12NM,Auckland Island,Autumn,Nevents,0.00947139066974754,0.0181818181818182,0.005141686510294,2011,0.0934927755868988,0.0522607879924952,0,0.539622399619708,0.244444444444444,0.0797608811942313,0.181818181818182,0.5226078799249521,0,2.44444444444444
Region x Season_12NM,Auckland Island,Spring,Nevents,0.11623137288927834,0,0.22274585489279,2011,0.0934927755868988,0.01365853658536574,0,0.0996288337256318,0.1,0.272831756324959,0,0.13658536585365738,0,1
Region x Season_12NM,Auckland Island,Summer,Nevents,0.1919244928212253,0,0.259476127868162,2016,0.333025656218179,0.02213883677298311,0,0.47643822418531,0.566666666666667,0.132854955731054,0,0.22138836772983111,0,5.66666666666667
Region x Season_12NM,Auckland Island,Winter,Nevents,3.384990547684024e-5,0.0285714285714286,0.00330385090063192,2005,0.0662861998080659,0.04530018761726069,0,0.600137753270799,0.1,0.0613901788206126,0.285714285714286,0.4530018761726069,0,1
Region x Season_12NM,Bounty and Antipodes Islands,Autumn,Nevents,0.06016995914767517,0.00191570881226053,0.125317744704935,2010,0.181369539729631,0.01161142380654578,0,0.273486127752143,0.144444444444444,0.0467449410537112,0.0191570881226053,0.1161142380654578,0,1.4444444444444398
Region x Season_12NM,Bounty and Antipodes Islands,Spring,Nevents,1.4610138759065924e-4,0.037037037037037,0.00484884600312585,2009,0.00309354317844479,0.04566395663956629,0,0.508611730630469,0.0777777777777778,0.354080710246362,0.37037037037037,0.45663956639566294,0,0.7777777777777781
Region x Season_12NM,Bounty and Antipodes Islands,Summer,Nevents,0.29200768275612426,0,0.306826149132321,2012,0.241708324321636,0.02133625182405671,-0.00925925925925926,0.144837408488329,0.333333333333333,0.0247638782244797,0,0.2133625182405671,-0.0925925925925926,3.33333333333333
Region x Season_12NM,Bounty and Antipodes Islands,Winter,Nevents,3.923125687409128e-4,0.0208333333333333,0.0163367374936111,2009,0.0428263025563973,0.02626641651031891,0,0.615615137029165,0.136111111111111,0.0369803287981575,0.208333333333333,0.26266416510318913,0,1.3611111111111098
Region x Season_12NM,Campbell Island,Autumn,Nevents,0.00570546547486998,0.0163978494623656,0.00846236230635022,2010,0.031541331630213,0.03877423389618505,0,0.812219416952538,0.204365079365079,0.130494315596299,0.163978494623656,0.3877423389618505,0,2.04365079365079
Region x Season_12NM,Campbell Island,Spring,Nevents,0.15296359343179933,0,0.197393277512757,2011,0.262518929352134,0.0235146966854282,0,0.3287255313172,0.166666666666667,0.241476919938532,0,0.235146966854282,0,1.6666666666666698
Region x Season_12NM,Campbell Island,Summer,Nevents,0.3008281831789149,0,0.611073003684665,2016,0.45745981505295,0.00664477798624146,0,0.190017130281278,0.333333333333333,0.435694798661949,0,0.0664477798624147,0,3.33333333333333
Region x Season_12NM,Campbell Island,Winter,Nevents,2.673860096406695e-7,0.0325396825396825,0.00323098718587388,1999,0.0397172898660469,0.04871794871794861,0,0.628967844730379,0.0757575757575758,0.118317788946692,0.325396825396825,0.4871794871794861,0,0.757575757575758
Region x Season_12NM,Central New Zealand,Autumn,Nevents,3.8878387820770746e-19,0.026875,0.0019163561442246,1997,0.0158391991341563,0.02902282676672917,0.00152777777777778,0.436186717728557,0.0109126984126984,0.374685499942783,0.26875,0.2902282676672917,0.0152777777777778,0.109126984126984
Region x Season_12NM,Central New Zealand,Spring,Nevents,5.484296250010395e-7,0.0140714798850575,0.00507832346449946,1997,0.0103047996961682,0.02633989993746088,0,1,0.00468749999999999,0.761421536146361,0.140714798850575,0.2633989993746088,0,0.0468749999999999
