ECOREGION,season,year,Metrics,values
Kermadec Island,Winter,1995,Maximum_Intensity,0
Kermadec Island,Winter,1995,Cumulative_Intensity,0
Kermadec Island,Winter,1996,Number_MHW_days,0
Kermadec Island,Winter,1996,Nevents,0
Kermadec Island,Winter,1996,Mean_Intensity,0
Kermadec Island,Winter,1996,Maximum_Intensity,0
Kermadec Island,Winter,1996,Cumulative_Intensity,0
Kermadec Island,Winter,1997,Number_MHW_days,0
Kermadec Island,Winter,1997,Nevents,0
Kermadec Island,Winter,1997,Mean_Intensity,0
Kermadec Island,Winter,1997,Maximum_Intensity,0
Kermadec Island,Winter,1997,Cumulative_Intensity,0
Kermadec Island,Winter,1998,Number_MHW_days,85
Kermadec Island,Winter,1998,Nevents,1.6666666666666667
Kermadec Island,Winter,1998,Mean_Intensity,1.6234899415067394
Kermadec Island,Winter,1998,Maximum_Intensity,2.7754417429606124
Kermadec Island,Winter,1998,Cumulative_Intensity,138.5862179573059
Kermadec Island,Winter,1999,Number_MHW_days,0
Kermadec Island,Winter,1999,Nevents,0
Kermadec Island,Winter,1999,Mean_Intensity,0
Kermadec Island,Winter,1999,Maximum_Intensity,0
Kermadec Island,Winter,1999,Cumulative_Intensity,0
Kermadec Island,Winter,2000,Number_MHW_days,0
Kermadec Island,Winter,2000,Nevents,0
Kermadec Island,Winter,2000,Mean_Intensity,0
Kermadec Island,Winter,2000,Maximum_Intensity,0
Kermadec Island,Winter,2000,Cumulative_Intensity,0
Kermadec Island,Winter,2001,Number_MHW_days,0
Kermadec Island,Winter,2001,Nevents,0
Kermadec Island,Winter,2001,Mean_Intensity,0
Kermadec Island,Winter,2001,Maximum_Intensity,0
Kermadec Island,Winter,2001,Cumulative_Intensity,0
Kermadec Island,Winter,2002,Number_MHW_days,3.6666666666666665
Kermadec Island,Winter,2002,Nevents,0.3333333333333333
Kermadec Island,Winter,2002,Mean_Intensity,1.2135779758208534
Kermadec Island,Winter,2002,Maximum_Intensity,1.555400190734865
Kermadec Island,Winter,2002,Cumulative_Intensity,4.454625095367432
Kermadec Island,Winter,2003,Number_MHW_days,14.416666666666666
Kermadec Island,Winter,2003,Nevents,1.4166666666666667
Kermadec Island,Winter,2003,Mean_Intensity,1.3633216523747531
Kermadec Island,Winter,2003,Maximum_Intensity,1.6938999406602646
Kermadec Island,Winter,2003,Cumulative_Intensity,19.4272090771993
Kermadec Island,Winter,2004,Number_MHW_days,11.25
Kermadec Island,Winter,2004,Nevents,1
Kermadec Island,Winter,2004,Mean_Intensity,1.0994079429053145
Kermadec Island,Winter,2004,Maximum_Intensity,1.359341634877523
Kermadec Island,Winter,2004,Cumulative_Intensity,12.658149535878499
Kermadec Island,Winter,2005,Number_MHW_days,9.75
Kermadec Island,Winter,2005,Nevents,1.8333333333333333
Kermadec Island,Winter,2005,Mean_Intensity,1.241652318886287
Kermadec Island,Winter,2005,Maximum_Intensity,1.5039725053267043
Kermadec Island,Winter,2005,Cumulative_Intensity,11.996275483194985
Kermadec Island,Winter,2006,Number_MHW_days,0
Kermadec Island,Winter,2006,Nevents,0
Kermadec Island,Winter,2006,Mean_Intensity,0
Kermadec Island,Winter,2006,Maximum_Intensity,0
Kermadec Island,Winter,2006,Cumulative_Intensity,0
Kermadec Island,Winter,2007,Number_MHW_days,9.916666666666666
Kermadec Island,Winter,2007,Nevents,0.6666666666666666
Kermadec Island,Winter,2007,Mean_Intensity,1.726744266853593
Kermadec Island,Winter,2007,Maximum_Intensity,2.4370750762939455
Kermadec Island,Winter,2007,Cumulative_Intensity,17.136333206176758
Kermadec Island,Winter,2008,Number_MHW_days,0
Kermadec Island,Winter,2008,Nevents,0
Kermadec Island,Winter,2008,Mean_Intensity,0
Kermadec Island,Winter,2008,Maximum_Intensity,0
Kermadec Island,Winter,2008,Cumulative_Intensity,0
Kermadec Island,Winter,2009,Number_MHW_days,1.8333333333333333
Kermadec Island,Winter,2009,Nevents,0.3333333333333333
Kermadec Island,Winter,2009,Mean_Intensity,1.171293505223592
Kermadec Island,Winter,2009,Maximum_Intensity,1.2457000762939456
Kermadec Island,Winter,2009,Cumulative_Intensity,2.167924491373698
Kermadec Island,Winter,2010,Number_MHW_days,5.666666666666667
Kermadec Island,Winter,2010,Nevents,0.75
Kermadec Island,Winter,2010,Mean_Intensity,1.2522566542475564
Kermadec Island,Winter,2010,Maximum_Intensity,1.4711624141693118
Kermadec Island,Winter,2010,Cumulative_Intensity,7.176283435058593
Kermadec Island,Winter,2011,Number_MHW_days,42.833333333333336
Kermadec Island,Winter,2011,Nevents,3.0833333333333335
Kermadec Island,Winter,2011,Mean_Intensity,1.5226351109160134
Kermadec Island,Winter,2011,Maximum_Intensity,2.125791781107585
Kermadec Island,Winter,2011,Cumulative_Intensity,65.9806174931844
Kermadec Island,Winter,2012,Number_MHW_days,8.416666666666666
Kermadec Island,Winter,2012,Nevents,0.75
Kermadec Island,Winter,2012,Mean_Intensity,1.082625772096727
Kermadec Island,Winter,2012,Maximum_Intensity,1.3906221544053823
Kermadec Island,Winter,2012,Cumulative_Intensity,9.230949599456787
Kermadec Island,Winter,2013,Number_MHW_days,0
Kermadec Island,Winter,2013,Nevents,0
Kermadec Island,Winter,2013,Mean_Intensity,0
Kermadec Island,Winter,2013,Maximum_Intensity,0
Kermadec Island,Winter,2013,Cumulative_Intensity,0
Kermadec Island,Winter,2014,Number_MHW_days,6.333333333333333
Kermadec Island,Winter,2014,Nevents,0.5833333333333334
Kermadec Island,Winter,2014,Mean_Intensity,1.0879568048045878
Kermadec Island,Winter,2014,Maximum_Intensity,1.3668428571428575
Kermadec Island,Winter,2014,Cumulative_Intensity,6.941408504994709
Kermadec Island,Winter,2015,Number_MHW_days,0
Kermadec Island,Winter,2015,Nevents,0
Kermadec Island,Winter,2015,Mean_Intensity,0
Kermadec Island,Winter,2015,Maximum_Intensity,0
Kermadec Island,Winter,2015,Cumulative_Intensity,0
Kermadec Island,Winter,2016,Number_MHW_days,63.833333333333336
Kermadec Island,Winter,2016,Nevents,1.5833333333333333
Kermadec Island,Winter,2016,Mean_Intensity,1.758830471226496
Kermadec Island,Winter,2016,Maximum_Intensity,2.4604332252502443
Kermadec Island,Winter,2016,Cumulative_Intensity,112.78845998636882
Kermadec Island,Winter,2017,Number_MHW_days,50.75
Kermadec Island,Winter,2017,Nevents,2.75
Kermadec Island,Winter,2017,Mean_Intensity,1.3374914091426195
Kermadec Island,Winter,2017,Maximum_Intensity,1.8436334159851075
Kermadec Island,Winter,2017,Cumulative_Intensity,68.86388250045776
Kermadec Island,Winter,2018,Number_MHW_days,17.5
Kermadec Island,Winter,2018,Nevents,1.1666666666666667
Kermadec Island,Winter,2018,Mean_Intensity,1.1897061622813911
Kermadec Island,Winter,2018,Maximum_Intensity,1.488977650621202
Kermadec Island,Winter,2018,Cumulative_Intensity,20.7071749109904
Kermadec Island,Winter,2019,Number_MHW_days,29.083333333333332
Kermadec Island,Winter,2019,Nevents,1.8333333333333333
Kermadec Island,Winter,2019,Mean_Intensity,1.2371239996238546
Kermadec Island,Winter,2019,Maximum_Intensity,1.5138419464111326
Kermadec Island,Winter,2019,Cumulative_Intensity,35.59403347320556
Kermadec Island,Winter,2020,Number_MHW_days,24.583333333333332
Kermadec Island,Winter,2020,Nevents,2
Kermadec Island,Winter,2020,Mean_Intensity,1.2381761670231488
Kermadec Island,Winter,2020,Maximum_Intensity,1.5859251653035482
Kermadec Island,Winter,2020,Cumulative_Intensity,30.719349987284346
Kermadec Island,Winter,2021,Number_MHW_days,9.583333333333334
Kermadec Island,Winter,2021,Nevents,0.5
Kermadec Island,Winter,2021,Mean_Intensity,1.0540311522266426
Kermadec Island,Winter,2021,Maximum_Intensity,1.2417401220703126
Kermadec Island,Winter,2021,Cumulative_Intensity,10.247324993642172
Kermadec Island,Spring,1982,Number_MHW_days,0
Kermadec Island,Spring,1982,Nevents,0
Kermadec Island,Spring,1982,Mean_Intensity,0
Kermadec Island,Spring,1982,Maximum_Intensity,0
Kermadec Island,Spring,1982,Cumulative_Intensity,0
Kermadec Island,Spring,1983,Number_MHW_days,1.0833333333333333
Kermadec Island,Spring,1983,Nevents,0.16666666666666666
Kermadec Island,Spring,1983,Mean_Intensity,1.6820440258207776
Kermadec Island,Spring,1983,Maximum_Intensity,2.2503996948242193
Kermadec Island,Spring,1983,Cumulative_Intensity,1.8265749618530274
Kermadec Island,Spring,1984,Number_MHW_days,1
Kermadec Island,Spring,1984,Nevents,0.16666666666666666
Kermadec Island,Spring,1984,Mean_Intensity,1.6143001843770342
Kermadec Island,Spring,1984,Maximum_Intensity,2.128050267028808
Kermadec Island,Spring,1984,Cumulative_Intensity,1.6143001843770344
Kermadec Island,Spring,1985,Number_MHW_days,0.4166666666666667
Kermadec Island,Spring,1985,Nevents,0.08333333333333333
Kermadec Island,Spring,1985,Mean_Intensity,1.042740030517578
Kermadec Island,Spring,1985,Maximum_Intensity,1.1184002288818355
Kermadec Island,Spring,1985,Cumulative_Intensity,0.4344750127156575
Kermadec Island,Spring,1986,Number_MHW_days,0
Kermadec Island,Spring,1986,Nevents,0
Kermadec Island,Spring,1986,Mean_Intensity,0
Kermadec Island,Spring,1986,Maximum_Intensity,0
Kermadec Island,Spring,1986,Cumulative_Intensity,0
Kermadec Island,Spring,1987,Number_MHW_days,0
Kermadec Island,Spring,1987,Nevents,0
Kermadec Island,Spring,1987,Mean_Intensity,0
Kermadec Island,Spring,1987,Maximum_Intensity,0
Kermadec Island,Spring,1987,Cumulative_Intensity,0
Kermadec Island,Spring,1988,Number_MHW_days,6.75
Kermadec Island,Spring,1988,Nevents,1.0833333333333333
Kermadec Island,Spring,1988,Mean_Intensity,1.1544345554193642
Kermadec Island,Spring,1988,Maximum_Intensity,1.4764670057508684
Kermadec Island,Spring,1988,Cumulative_Intensity,7.933109248860678
Kermadec Island,Spring,1989,Number_MHW_days,0
Kermadec Island,Spring,1989,Nevents,0
Kermadec Island,Spring,1989,Mean_Intensity,0
Kermadec Island,Spring,1989,Maximum_Intensity,0
Kermadec Island,Spring,1989,Cumulative_Intensity,0
Kermadec Island,Spring,1990,Number_MHW_days,3.0833333333333335
Kermadec Island,Spring,1990,Nevents,0.4166666666666667
Kermadec Island,Spring,1990,Mean_Intensity,1.3158414662505147
Kermadec Island,Spring,1990,Maximum_Intensity,1.9009661071777337
Kermadec Island,Spring,1990,Cumulative_Intensity,4.066341787465413
Kermadec Island,Spring,1991,Number_MHW_days,0
Kermadec Island,Spring,1991,Nevents,0
Kermadec Island,Spring,1991,Mean_Intensity,0
Kermadec Island,Spring,1991,Maximum_Intensity,0
Kermadec Island,Spring,1991,Cumulative_Intensity,0
Kermadec Island,Spring,1992,Number_MHW_days,0
Kermadec Island,Spring,1992,Nevents,0
Kermadec Island,Spring,1992,Mean_Intensity,0
Kermadec Island,Spring,1992,Maximum_Intensity,0
Kermadec Island,Spring,1992,Cumulative_Intensity,0
Kermadec Island,Spring,1993,Number_MHW_days,0.5
Kermadec Island,Spring,1993,Nevents,0.08333333333333333
Kermadec Island,Spring,1993,Mean_Intensity,1.125566692097981
Kermadec Island,Spring,1993,Maximum_Intensity,1.2515006866455067
Kermadec Island,Spring,1993,Cumulative_Intensity,0.5627833460489905
Kermadec Island,Spring,1994,Number_MHW_days,0.5
Kermadec Island,Spring,1994,Nevents,0.08333333333333333
Kermadec Island,Spring,1994,Mean_Intensity,1.0959334859212244
Kermadec Island,Spring,1994,Maximum_Intensity,1.118800762939454
Kermadec Island,Spring,1994,Cumulative_Intensity,0.5479667429606122
Kermadec Island,Spring,1995,Number_MHW_days,0.5
Kermadec Island,Spring,1995,Nevents,0.08333333333333333
Kermadec Island,Spring,1995,Mean_Intensity,1.2315665013631183
Kermadec Island,Spring,1995,Maximum_Intensity,1.3188000762939467
Kermadec Island,Spring,1995,Cumulative_Intensity,0.6157832506815591
Kermadec Island,Spring,1996,Number_MHW_days,1.25
Kermadec Island,Spring,1996,Nevents,0.25
Kermadec Island,Spring,1996,Mean_Intensity,1.0443534960937502
Kermadec Island,Spring,1996,Maximum_Intensity,1.2943999237060548
Kermadec Island,Spring,1996,Cumulative_Intensity,1.305441870117188
Kermadec Island,Spring,1997,Number_MHW_days,0
Kermadec Island,Spring,1997,Nevents,0
Kermadec Island,Spring,1997,Mean_Intensity,0
Kermadec Island,Spring,1997,Maximum_Intensity,0
Kermadec Island,Spring,1997,Cumulative_Intensity,0
Kermadec Island,Spring,1998,Number_MHW_days,79.91666666666667
Kermadec Island,Spring,1998,Nevents,2.9166666666666665
Kermadec Island,Spring,1998,Mean_Intensity,1.5070662069873542
Kermadec Island,Spring,1998,Maximum_Intensity,2.827949987284342
Kermadec Island,Spring,1998,Cumulative_Intensity,120.13152575022379
Kermadec Island,Spring,1999,Number_MHW_days,1.75
Kermadec Island,Spring,1999,Nevents,0.25
Kermadec Island,Spring,1999,Mean_Intensity,1.2486250576972955
Kermadec Island,Spring,1999,Maximum_Intensity,1.6566502288818352
Kermadec Island,Spring,1999,Cumulative_Intensity,2.1825501398722325
Kermadec Island,Spring,2000,Number_MHW_days,6.333333333333333
Kermadec Island,Spring,2000,Nevents,0.6666666666666666
Kermadec Island,Spring,2000,Mean_Intensity,1.2302980832914794
Kermadec Island,Spring,2000,Maximum_Intensity,1.6500998855590823
Kermadec Island,Spring,2000,Cumulative_Intensity,8.348257729339599
Kermadec Island,Spring,2001,Number_MHW_days,0.9166666666666666
Kermadec Island,Spring,2001,Nevents,0.16666666666666666
Kermadec Island,Spring,2001,Mean_Intensity,1.2354666590372718
Kermadec Island,Spring,2001,Maximum_Intensity,1.2591496948242185
Kermadec Island,Spring,2001,Cumulative_Intensity,1.136000019073486
Kermadec Island,Spring,2002,Number_MHW_days,0
Kermadec Island,Spring,2002,Nevents,0
Kermadec Island,Spring,2002,Mean_Intensity,0
Kermadec Island,Spring,2002,Maximum_Intensity,0
Kermadec Island,Spring,2002,Cumulative_Intensity,0
Kermadec Island,Spring,2003,Number_MHW_days,0
Kermadec Island,Spring,2003,Nevents,0
Kermadec Island,Spring,2003,Mean_Intensity,0
Kermadec Island,Spring,2003,Maximum_Intensity,0
Kermadec Island,Spring,2003,Cumulative_Intensity,0
Kermadec Island,Spring,2004,Number_MHW_days,1.5
Kermadec Island,Spring,2004,Nevents,0.25
Kermadec Island,Spring,2004,Mean_Intensity,1.1553531555902388
Kermadec Island,Spring,2004,Maximum_Intensity,1.3173003814697257
Kermadec Island,Spring,2004,Cumulative_Intensity,1.7520333142598465
Kermadec Island,Spring,2005,Number_MHW_days,12.333333333333334
Kermadec Island,Spring,2005,Nevents,1.1666666666666667
Kermadec Island,Spring,2005,Mean_Intensity,1.1173639765766692
Kermadec Island,Spring,2005,Maximum_Intensity,1.3173901068115235
Kermadec Island,Spring,2005,Cumulative_Intensity,14.560208307902018
Kermadec Island,Spring,2006,Number_MHW_days,3.5833333333333335
Kermadec Island,Spring,2006,Nevents,0.6666666666666666
Kermadec Island,Spring,2006,Mean_Intensity,1.276832655695135
Kermadec Island,Spring,2006,Maximum_Intensity,1.480680167846679
Kermadec Island,Spring,2006,Cumulative_Intensity,4.695499961853027
Kermadec Island,Spring,2007,Number_MHW_days,1.3333333333333333
Kermadec Island,Spring,2007,Nevents,0.16666666666666666
Kermadec Island,Spring,2007,Mean_Intensity,1.062473020717076
Kermadec Island,Spring,2007,Maximum_Intensity,1.2073495040893558
Kermadec Island,Spring,2007,Cumulative_Intensity,1.4150500000000001
Kermadec Island,Spring,2008,Number_MHW_days,9.083333333333334
Kermadec Island,Spring,2008,Nevents,0.75
Kermadec Island,Spring,2008,Mean_Intensity,1.1733926599011546
Kermadec Island,Spring,2008,Maximum_Intensity,1.7467201983642582
Kermadec Island,Spring,2008,Cumulative_Intensity,10.7335659228007
Kermadec Island,Spring,2009,Number_MHW_days,0.5833333333333334
Kermadec Island,Spring,2009,Nevents,0.3333333333333333
Kermadec Island,Spring,2009,Mean_Intensity,1.1357999713897704
Kermadec Island,Spring,2009,Maximum_Intensity,1.180575019073486
Kermadec Island,Spring,2009,Cumulative_Intensity,0.671716711171468
Kermadec Island,Spring,2010,Number_MHW_days,13.833333333333334
Kermadec Island,Spring,2010,Nevents,0.75
Kermadec Island,Spring,2010,Mean_Intensity,1.3083930237050034
Kermadec Island,Spring,2010,Maximum_Intensity,1.8045334520128036
Kermadec Island,Spring,2010,Cumulative_Intensity,18.241924764760338
Kermadec Island,Spring,2011,Number_MHW_days,4.166666666666667
Kermadec Island,Spring,2011,Nevents,0.8333333333333334
Kermadec Island,Spring,2011,Mean_Intensity,1.0957025147043866
Kermadec Island,Spring,2011,Maximum_Intensity,1.257410030517578
Kermadec Island,Spring,2011,Cumulative_Intensity,4.638475559488933
Kermadec Island,Spring,2012,Number_MHW_days,1.8333333333333333
Kermadec Island,Spring,2012,Nevents,0.3333333333333333
Kermadec Island,Spring,2012,Mean_Intensity,1.0079381646389431
Kermadec Island,Spring,2012,Maximum_Intensity,1.1024997965494794
Kermadec Island,Spring,2012,Cumulative_Intensity,1.9462579518636067
Kermadec Island,Spring,2013,Number_MHW_days,3.9166666666666665
Kermadec Island,Spring,2013,Nevents,0.6666666666666666
Kermadec Island,Spring,2013,Mean_Intensity,1.3660296161919552
Kermadec Island,Spring,2013,Maximum_Intensity,1.577037232971192
Kermadec Island,Spring,2013,Cumulative_Intensity,5.362124396006268
Kermadec Island,Spring,2014,Number_MHW_days,16.416666666666668
Kermadec Island,Spring,2014,Nevents,1.8333333333333333
Kermadec Island,Spring,2014,Mean_Intensity,1.2573849696461519
Kermadec Island,Spring,2014,Maximum_Intensity,2.34716665395101
Kermadec Island,Spring,2014,Cumulative_Intensity,20.32438393096924
Kermadec Island,Spring,2015,Number_MHW_days,7.833333333333333
Kermadec Island,Spring,2015,Nevents,0.8333333333333334
Kermadec Island,Spring,2015,Mean_Intensity,1.1378855017236762
Kermadec Island,Spring,2015,Maximum_Intensity,1.381957033865793
Kermadec Island,Spring,2015,Cumulative_Intensity,8.989890922800699
Kermadec Island,Spring,2016,Number_MHW_days,33.833333333333336
Kermadec Island,Spring,2016,Nevents,1.75
Kermadec Island,Spring,2016,Mean_Intensity,1.3214851544567474
Kermadec Island,Spring,2016,Maximum_Intensity,1.8159776251898876
Kermadec Island,Spring,2016,Cumulative_Intensity,45.14934250590007
Kermadec Island,Spring,2017,Number_MHW_days,5.75
Kermadec Island,Spring,2017,Nevents,0.9166666666666666
Kermadec Island,Spring,2017,Mean_Intensity,1.0299309313092913
Kermadec Island,Spring,2017,Maximum_Intensity,1.1511101220703122
Kermadec Island,Spring,2017,Cumulative_Intensity,5.572016412353516
Kermadec Island,Spring,2018,Number_MHW_days,18.083333333333332
Kermadec Island,Spring,2018,Nevents,1.5
Kermadec Island,Spring,2018,Mean_Intensity,1.1934158462944526
Kermadec Island,Spring,2018,Maximum_Intensity,1.671966497124566
Kermadec Island,Spring,2018,Cumulative_Intensity,21.86171615168254
Kermadec Island,Spring,2019,Number_MHW_days,8.5
Kermadec Island,Spring,2019,Nevents,0.8333333333333334
Kermadec Island,Spring,2019,Mean_Intensity,1.2209989703302866
Kermadec Island,Spring,2019,Maximum_Intensity,1.53003324432373
Kermadec Island,Spring,2019,Cumulative_Intensity,10.299208746592205
Kermadec Island,Spring,2020,Number_MHW_days,40.75
Kermadec Island,Spring,2020,Nevents,2
Kermadec Island,Spring,2020,Mean_Intensity,1.4095687858698294
Kermadec Island,Spring,2020,Maximum_Intensity,2.0699500953674317
Kermadec Island,Spring,2020,Cumulative_Intensity,57.479083377838144
Kermadec Island,Spring,2021,Number_MHW_days,46.5
Kermadec Island,Spring,2021,Nevents,2.1666666666666665
Kermadec Island,Spring,2021,Mean_Intensity,1.543207764017573
Kermadec Island,Spring,2021,Maximum_Intensity,2.4816415776570637
Kermadec Island,Spring,2021,Cumulative_Intensity,70.77805594278972
Three Kings-North Cape,Summer,1982,Number_MHW_days,0
Three Kings-North Cape,Summer,1982,Nevents,0
Three Kings-North Cape,Summer,1982,Mean_Intensity,0
Three Kings-North Cape,Summer,1982,Maximum_Intensity,0
Three Kings-North Cape,Summer,1982,Cumulative_Intensity,0
Three Kings-North Cape,Summer,1983,Number_MHW_days,0
Three Kings-North Cape,Summer,1983,Nevents,0
Three Kings-North Cape,Summer,1983,Mean_Intensity,0
Three Kings-North Cape,Summer,1983,Maximum_Intensity,0
Three Kings-North Cape,Summer,1983,Cumulative_Intensity,0
Three Kings-North Cape,Summer,1984,Number_MHW_days,1
Three Kings-North Cape,Summer,1984,Nevents,0.16666666666666666
Three Kings-North Cape,Summer,1984,Mean_Intensity,1.18583304087321
Three Kings-North Cape,Summer,1984,Maximum_Intensity,1.307899389648437
Three Kings-North Cape,Summer,1984,Cumulative_Intensity,1.18583304087321
Three Kings-North Cape,Summer,1985,Number_MHW_days,1.6666666666666667
